index , Longitude, Latitude,hour,DBSCAN,HAC,K-Means,Satellite Number
70,212.6057736,6.688404353,15,0,3,1,21814
71,217.0857051,7.633848999,6,0,3,1,23429
72,250.3752186,-3.168683176,13,0,3,0,20122
73,207.804396,0.808259952,12,0,3,1,40896
74,204.6731103,12.89586088,4,0,3,1,34714
75,161.9950706,0.006913257,12,0,0,1,26095
76,182.9299261,-0.024312037,4,0,0,1,38978
77,252.6980323,0.020230575,4,0,3,0,28868
78,226.2354892,1.917705621,12,0,3,0,2654
79,198.4796108,2.148110259,11,0,3,1,26720
80,216.5356193,-8.602740209,15,0,3,1,11862
81,253.5533748,3.665420438,4,0,3,0,21989
82,230.0996372,-1.166635913,16,0,3,0,858
83,176.7882587,-0.217877377,16,0,0,1,14160
84,200.0812919,-0.650745782,7,0,3,1,24880
85,179.9826943,0.037234646,14,0,0,1,37834
86,235.090621,0.030347518,9,0,3,0,33275
87,187.9397398,9.882404037,13,0,0,1,13878
88,254.0953611,-15.14857206,16,0,3,0,19483
89,201.6658807,4.302134795,16,0,3,1,36359
90,249.6314405,-2.066510913,13,0,3,0,20040
91,252.8717452,-0.019672626,15,0,3,0,38551
92,163.0812486,-2.656754183,8,0,0,1,23413
93,227.3370175,6.783253804,11,0,3,0,26378
94,207.1703725,0.356599891,16,0,3,1,3292
95,159.660919,-0.85299626,7,0,0,1,25354
96,177.3625145,1.74443874,8,0,0,1,20402
97,178.4459137,8.453037666,13,0,0,1,14160
98,196.0100591,2.151616163,7,0,3,1,22096
99,251.3753215,4.938625369,12,0,3,0,34265
100,180.8095851,3.663739675,15,0,0,1,23915
101,237.1375006,7.258322653,12,0,3,0,25126
102,232.9663812,0.038318308,12,0,3,0,27954
103,247.3257552,11.09374588,8,0,3,0,26936
104,254.4754624,-11.46564281,16,0,3,0,14158
105,256.5992793,3.011718194,13,0,3,0,28137
106,247.9327421,8.382702736,11,0,3,0,28240
107,157.6191408,3.394890878,7,0,0,1,20110
108,229.9459863,2.550227945,12,0,3,0,2207
109,221.5406166,0.353458991,14,0,3,1,19683
110,195.2113095,12.74762409,13,0,3,1,25896
111,219.602737,1.00063719,7,0,3,1,29642
112,209.1122266,14.32178476,9,0,3,1,21140
113,238.9543313,0.03754607,14,0,3,0,27854
114,160.0435193,-0.037620525,5,0,0,1,29495
115,168.2600627,9.531990696,8,0,0,1,15825
116,254.6193129,6.082635746,5,0,3,0,23670
117,160.0273083,0.329236389,9,0,0,1,3287
118,254.1268508,-1.401695542,5,0,3,0,8747
119,210.4301682,6.633787456,5,0,3,1,20926
120,252.6828746,0.044479971,9,0,3,0,28868
